Features_ 1,Features_ 2,Features_ 3,Features_ 4,Features_ 5,Features_ 6,Features_ 7,Features_ 8,Features_ 9,Features_10,labels
114.908011348521,127.675237770776,148.073953505235,3.18737060417666,0.249358654563591,0.000533159621045744,-1.93812627657251e-05,-2.56971116254003e-05,-1.97983597006857e-08,-2.16697245617483e-07,4
77.7089806604083,77.8893835580722,80.2669725506003,1.96596196645785,0.283625637825395,0.00138275847503812,-0.0020451292578096,0.0024649327358364,-2.87773110472667e-06,5.59766876453441e-06,6
114.175803402647,115.175803402647,110.136105860113,1.34764553603476,0.204747248901564,0.361513325710654,-0.199380955680853,-0.0863215235270439,-0.424532809380047,0.0506693851159166,6
67.7433320091279,76.5888360233188,88.2499707135001,1.16129326059376,0.159845439548272,0.000220432979361881,5.92436991651329e-06,1.93862375915008e-05,-2.61784177622955e-07,6.8179916363175e-07,6
98.9741182395037,109.689143536171,118.983192615149,4.24928619763664,0.248730475757991,0.00883187485065389,-0.000579508539734433,-0.000168389956715725,1.52852547786579e-05,6.225103702961e-05,4
110.51662835264,120.370696249838,113.579516629327,8.1426949115573,0.236087473792861,0.869490921199881,-0.016853638686277,-0.165728153549024,-0.0410998998131729,0.192024584682433,1
132.445914060071,146.276046175082,166.52283353776,1.41114178362268,0.160266607154637,5.62221952057335e-05,4.55954749398192e-06,-8.65110932170057e-06,-2.27000508802097e-08,-7.28723284530666e-08,2
160.011228213964,179.777857027794,190.263475439762,1.18198513655671,0.158595609363565,3.19563065593372e-05,-9.36328327749289e-07,-1.37754902166329e-06,-1.37486251579019e-08,-4.07581167407463e-10,3
87.8910433979686,92.8384118190212,86.8559556786704,1.60537433063668,0.313037693342808,3.81648296376713,10.0477181855706,0.741523814669321,19.0815804877293,0.38169543914459,6
71.8906480468744,84.3057382812507,91.4916351562498,1.07378825383865,0.15876777405768,6.95307360881394e-06,4.68081084925575e-07,7.15417915412742e-08,1.20018211152336e-09,8.71203151348741e-10,6
178.306301146499,192.171845426943,198.825327473752,0.997370938606154,0.158110984333389,1.27006831720019e-07,-1.8740091659753e-09,9.12237949834704e-10,-7.01059247794725e-14,1.26467994973565e-12,3
134.38693877551,139.977142857143,127.176326530612,2.23811638722978,0.681546300588219,37.4944678651586,209.746265383388,113.047914203766,1793.75992340844,267.889748226516,6
69.8446911903788,66.1297865921905,69.6824620227763,2.06655443986676,0.294187260713069,0.000954142554709227,-0.00232312611383157,0.00032673592537013,-3.13396661996652e-06,2.11395255092358e-07,6
115.593688872313,122.532990315778,127.263421240509,2.79698334217162,0.236205756200825,0.415789208086286,-0.401683330604723,0.341421512159086,-0.429532196932666,0.436221393579529,5
102.14858654774,114.016317129731,129.09711950682,3.83295941176412,0.286894093782391,0.081747613900303,0.0105226108253549,-0.0205039347859159,0.00334408408602994,0.00194251298497398,4
75.675891108969,80.2531839902327,92.0870031198592,2.05344617484398,0.159720269475797,0.000310868465301791,-5.61840719433709e-06,-1.11657017657757e-05,-1.84041463424257e-07,1.35890518127721e-07,2
71.4196383654058,78.8006614337196,78.1774395107497,6.94534919725966,0.306877358469389,0.950212923949874,-0.244974666734169,-1.78701283272708,-0.643054248996282,-1.72226634586439,5
185.493463006998,196.603389433227,196.277699820526,1.13859799879246,0.15801273348391,1.24448657361587e-06,-5.99907322641446e-08,1.58466572061397e-08,-3.47081423238795e-11,1.27633456789468e-11,2
75.6696858340666,79.9576626468609,73.6059210185808,5.86488048473518,0.994218752899876,123.043610857738,23.3466318979503,-1003.19350353442,14021.4704432314,-28416.8593193243,1
136.766909469303,143.720083246618,130.061394380853,2.09139542406694,0.730594758064516,52.8713468335704,337.209678881809,136.421345409114,3288.80380500207,247.281157610333,6
223.253145205027,222.714846541031,223.059726932534,1.0460726634496,0.158045512574166,4.39106352220352e-08,6.79531022058293e-11,-8.98161330944515e-10,1.01032062977208e-13,2.34544756161978e-13,2
79.8095768707169,91.2215002904983,100.902893438748,1.14691141677152,0.159810565513946,8.28921126763077e-05,1.59659246989243e-08,3.32917621187082e-06,2.51455954906187e-07,2.23774488262016e-08,6
122.471597633136,128.868106508876,119.588165680473,3.71405202923173,0.311495979093232,3.76317667890113,7.5972485278522,-1.55754866888979,13.204907553543,-3.34838407145599,6
79.8574990502532,86.2385339570065,98.0317223045273,2.35561490568026,0.162195678315364,0.00192259717885369,-0.000146344098273509,7.18442140915865e-05,-4.79730970031643e-06,2.81048672856422e-06,2
75.9928727609793,87.1127081008277,82.7065468227272,4.22615780014978,0.208178641874931,0.822142598566676,0.419061519744121,-0.0829863059412199,0.696778360699024,0.143404581961243,1
149.121772928409,162.839746357674,157.031704006785,1.58751517837538,0.158815287681268,4.4105723353734e-05,-9.61783537156129e-07,-3.11175455057271e-06,1.18952330661883e-08,-2.17690962705679e-09,1
75.2633972846345,79.3474915358572,73.2147327382784,5.01100726963047,0.826428318939273,55.5009248685276,-21.3215787156212,-386.35819756673,2511.06900711081,-5995.85528374911,1
70.1530206171483,75.2736006183083,76.9223118827899,1.05481310559525,0.158487623411824,1.38327317813505e-05,1.28049562824997e-06,4.40240206315551e-07,2.59696026646799e-09,4.01077153942779e-09,2
70.6766215375745,66.9223835847086,70.5652924716303,1.64646298261314,0.237744884414099,0.00926092011731245,-0.00428805234719455,-0.0154286018913324,6.14617928810616e-06,-0.000259242751258426,6
92.4068749999999,89.445625,84.1275,1.68697092000324,0.345082290508803,25.1975570630099,62.1636327951294,-15.059098581914,685.186163381413,-46.3806238763742,6
104.427305291319,113.752899078478,133.225526159332,10.1256881595495,0.292807191191068,2.31322135044768,0.147280876498565,0.576591471082341,1.60756275749037,0.789452809122735,3
64.6242603550296,71.9733727810651,61.8609467455621,1.22199504735931,0.249078654325616,0.0879693447387677,-0.117704848714483,-0.120205659137298,-0.0117051183299378,-0.0204440084718046,6
144.874847959495,163.744756158091,178.042777490698,0.98185402058157,0.158085068299135,3.4772005052887e-08,4.86988828561893e-10,1.10319550646327e-09,-2.08601628451855e-14,1.63262205601127e-14,3
93,94,89,1.8371683575175,0.284615384615385,0.189882707188127,0.316240074964649,-0.0157586844641419,-0.0491987042795607,-0.0508405352833128,6
101.460782585284,118.186648225408,130.834108124005,1.17676056537821,0.159088130103359,3.77603681147561e-05,-2.66169032638147e-06,3.10165216755929e-06,-2.07253583750472e-08,-2.13121884924757e-11,6
72.3863063835877,67.1616279650243,68.9672219425529,1.74928682908938,0.240418903113944,0.00777478172323644,-0.00892846732047053,0.010491705420102,-9.2185818098576e-05,0.000168150110464954,6
131.080624385767,133.108957231326,139.652065087006,3.22098423183672,0.173286234269354,0.018545513990491,-0.000469660030167973,0.00109637518730706,-0.000235936662258949,9.4832777246568e-05,2
108.197307129139,116.290147294892,128.333078923681,10.1044493937593,0.389749475648252,0.0154323830498018,0.00198600346628626,0.00396190864422669,-0.000623968653922001,-0.00275578543746724,2
87.5995541226125,98.5651418831427,103.654409118617,2.76339980914516,0.207522258136817,0.3472367067338,0.104021819337902,-0.183830448233334,0.249042390928537,-0.330256624602941,5
114.056327825202,117.087183804527,109.175855587752,3.75445990072397,0.417148151581717,2.33581351566051,-7.56703188419828,-0.132757562502135,-15.3163047736992,2.00653594967772,6
142.924350678778,168.952688562755,180.169130029625,3.13954460109041,0.253424517689043,0.00677414150282057,0.000228617679099729,6.51644374110413e-06,-2.55924842403178e-05,3.80572466828443e-05,4
79.32421875,83.6098632812499,75.9532877604168,4.58636911231232,0.734042927226851,154.997661401302,660.831446194729,-626.246894774311,30130.1256131453,-7168.39756197058,1
95.764158918005,98.2260596546311,99.2644608139114,5.48116185428856,1.07426697595199,74.9632920238656,-382.767234453694,-589.155035086631,-3311.3968450584,-13953.5833472754,2
151.234483657353,165.463973808664,178.336978299106,1.31889508253682,0.15958173255697,0.000307446457433799,5.12652255509035e-05,-1.45909911608344e-05,8.56008139734583e-07,-5.2477254860498e-07,2
105.326534239729,116.540405153749,126.909744129359,1.15238832328483,0.158437976081718,7.13976342561883e-06,-1.00673705013046e-07,-9.0700007887751e-08,-3.24742797894498e-10,-4.03438301913548e-10,2
91.8250533446128,104.091468649781,116.263462412565,7.10452876191982,0.448976558480829,2.46542788678083,2.56041081168605,2.30819550705923,-0.465982598336526,4.09233751831644,4
81.3732638888889,92.2621527777778,108.532986111111,1.40374659807052,0.251933333333333,0.087572016049392,0.141520311386828,-0.0774220790518942,0.0084140656128063,-0.012522780036713,6
109.403209876543,116.770740740741,132.276543209877,4.41344453635295,0.564745069393718,5.6093679323889,18.3674992651804,-12.6013866445128,84.6007410386056,-35.3927568240016,2
134.382807356509,147.317987365855,168.741816996949,1.49796536666518,0.162183223352059,0.0018622415531781,0.000323168837637832,9.64969456091065e-05,2.47116974044701e-05,1.97957421955173e-05,2
111.761679878563,119.048743464328,130.20374430764,4.56581959984839,0.969541396103896,41.3805452161619,-29.4563358734283,360.704313827585,446.622624519275,4094.41205402968,6
113.709192881678,117.232820353587,109.211473151041,3.7132605325033,0.41266991682603,2.2262566791807,-7.13009738092252,-0.638955963788604,-14.0204304701643,0.663315854988975,6
122.174487000996,138.486599333676,132.303641220762,2.80310815638456,0.165690706148539,0.000609210616489852,-2.96177673450066e-05,-1.15021296662189e-05,-1.34800428041114e-06,4.79790258772907e-07,1
61.6143178855495,72.2793610780715,76.3241860852795,1.24071760037357,0.159518634196607,6.32713542349956e-05,-2.08947852774606e-06,-1.8952894442646e-06,-1.076666176287e-08,-7.01858185343023e-08,6
83.4863941446851,90.4726661444234,88.8321046052056,10.9838159311377,0.302261616427713,0.248449197571065,0.0185603476599027,0.00743837433663398,0.0109673103059985,0.0276852612083507,1
126.618046228021,139.813847543167,154.14130871778,1.29694089955141,0.163307067606239,0.00619285763645222,0.00107477622216268,-0.000777580970353086,7.57799384838025e-05,-0.000162429961136992,2
91.2757013315211,103.369396249654,116.167681146339,10.9922402604606,0.398924674023438,0.00635359392720182,-0.00159132362893313,-0.00234740654132264,-6.89617907388151e-05,0.000223758136107745,4
75.3170308389759,83.3447540474694,93.7516956310071,1.82023396781289,0.160543753643779,0.00032904656006238,-1.19675840149418e-05,-2.03373636888008e-05,-5.92792361122011e-07,1.05801809221552e-07,2
97.8257716393155,100.012462562808,109.866385148607,4.8916721780224,0.228666759295662,0.182137634722788,0.165502445243411,0.0224730866383785,0.013105471164966,0.00210934873089244,4
170.450152271998,183.488767486109,175.400809596651,1.16776636663223,0.15835622384853,4.32418528355485e-06,5.35404801694204e-08,-1.87366385643659e-07,1.17259894476978e-10,-4.55271938172041e-10,1
65.9951188404103,70.8079256283384,70.9565294905871,3.98734301314171,0.32244713095668,0.542837216870035,-0.831641064329149,1.06485183022356,-0.143786355558348,0.84293637276929,5
114.120761451517,115.120761451517,109.608566329566,1.07512976153021,0.193519780943444,0.211474353818926,0.182292716605496,-0.116473370121157,0.108798621352465,-0.0357178858644334,6
85.1076174895898,98.4031439619276,111.49241671624,8.61531489531157,0.405860981698297,5.25500975661473,-3.98137556787629,-1.86250607005398,-5.18210845579949,-11.5712975945691,4
162.66861443108,174.211556128711,183.088668443806,1.12315997050421,0.158470666511316,2.04922819889139e-06,-3.66220660012305e-09,3.00068093158702e-08,-5.26596973223648e-12,-6.97402550638063e-11,2
99.1290120036935,103.777457679286,96.9623638042474,9.56255386084139,1.05695956090521,139.582229216372,-741.179111896422,155.503886779658,-34264.9227919726,15154.2730839243,1
134.810952208642,151.500792779335,165.450838768558,3.20815700539829,0.252466399621385,0.00142360661265847,-0.000100388117515994,-0.000131137007107591,-2.73054840136512e-06,-3.17762075171917e-06,4
146.543740256772,161.317899037593,173.661781094593,3.20404178657589,0.244558312232557,0.00150939757644235,1.6727915520039e-05,1.73926916664755e-05,1.87169936125159e-06,2.31147777627445e-06,4
114.402606573756,110.072829891684,111.427188526476,1.13032627394909,0.160076733492208,0.000529036156775252,-8.50446587948294e-05,2.70998686661183e-05,-2.88925187152867e-06,9.34332322047988e-07,6
115.154074955384,116.154074955384,109.178465199286,1.07512976153021,0.193519780943444,0.211474353818926,0.182292716605496,-0.116473370121157,0.108798621352465,-0.0357178858644334,6
94.0026919997158,104.551940543011,110.596474349229,3.38005549994385,0.269392146058747,0.956456552102614,1.35400697063595,-0.815180808805547,2.01515598875335,0.239145985822635,6
54.5224533029131,47.445818925496,52.6775972105658,1.83457898755208,0.317762501459027,0.000461616351952005,-0.00115599514730006,-0.000494830760350284,-6.04984988963903e-07,-2.7954868438518e-07,6
165.395906766436,175.806137624592,180.252682373764,2.77418411871932,0.236096839207014,0.00096024636705897,-1.23343783797992e-05,-1.3281286987304e-05,8.85381147951074e-07,-1.4626567275539e-06,4
120.96773318294,131.521223078198,120.487775857802,2.80995556947466,0.173888472211549,0.0184257766134815,-0.0046462278676149,-0.00159750472082218,2.29191951107067e-05,0.000305535965237604,1
99.5304668015553,114.132525581936,126.981802288619,4.6203032019832,0.300750640033255,0.437883737519796,-0.229690813123636,-0.124631562320201,-0.114186199515472,-0.0726367016724606,4
85.7052246040834,97.1462690756538,106.433546377722,1.51773198859477,0.161286951833627,0.000578774394062501,-7.09671304280064e-05,3.8022531046515e-05,-1.91178493027269e-06,1.24247464714401e-06,2
